AssociationId,BranchId,CityId,SectorId,Is_Active,Is_Deleted,CreatedDate,CreatedBy,ModifiedDate,ModifiedBy,CompanyId
8843,3196,3207,709,1,0,9/13/2024,,,,544
8844,3196,3207,710,1,0,9/13/2024,,,,544
8845,3196,3207,711,1,0,9/13/2024,,,,544
8846,3196,3207,721,1,0,9/13/2024,,,,544
8847,3196,3207,752,1,0,9/13/2024,,,,544
8848,3196,3208,681,1,0,9/13/2024,,,,544
8849,3196,3208,682,1,0,9/13/2024,,,,544
8850,3196,3208,683,1,0,9/13/2024,,,,544
8851,3196,3208,684,1,0,9/13/2024,,,,544
8852,3196,3208,685,1,0,9/13/2024,,,,544
8853,3196,3208,686,1,0,9/13/2024,,,,544
8854,3196,3208,687,1,0,9/13/2024,,,,544
8855,3196,3208,688,1,0,9/13/2024,,,,544
8856,3196,3208,689,1,0,9/13/2024,,,,544
8857,3196,3208,690,1,0,9/13/2024,,,,544
8858,3196,3208,691,1,0,9/13/2024,,,,544
8859,3196,3208,692,1,0,9/13/2024,,,,544
8860,3196,3208,693,1,0,9/13/2024,,,,544
8861,3196,3209,681,1,0,9/13/2024,,,,544
8862,3196,3209,682,1,0,9/13/2024,,,,544
8863,3196,3209,683,1,0,9/13/2024,,,,544
8864,3196,3209,684,1,0,9/13/2024,,,,544
8865,3196,3209,685,1,0,9/13/2024,,,,544
8866,3196,3209,686,1,0,9/13/2024,,,,544
8867,3196,3209,687,1,0,9/13/2024,,,,544
8868,3196,3209,688,1,0,9/13/2024,,,,544
8869,3196,3209,689,1,0,9/13/2024,,,,544
8870,3196,3209,690,1,0,9/13/2024,,,,544
8871,3196,3209,691,1,0,9/13/2024,,,,544
8872,3196,3209,692,1,0,9/13/2024,,,,544
8873,3196,3209,693,1,0,9/13/2024,,,,544
8874,3196,3209,798,1,0,9/13/2024,,,,544
8875,3196,3210,681,1,0,9/13/2024,,,,544
8876,3196,3210,682,1,0,9/13/2024,,,,544
8877,3196,3210,683,1,0,9/13/2024,,,,544
8878,3196,3210,684,1,0,9/13/2024,,,,544
8879,3196,3210,685,1,0,9/13/2024,,,,544
8880,3196,3210,686,1,0,9/13/2024,,,,544
8881,3196,3210,687,1,0,9/13/2024,,,,544
8882,3196,3210,688,1,0,9/13/2024,,,,544
8883,3196,3210,689,1,0,9/13/2024,,,,544
8884,3196,3210,690,1,0,9/13/2024,,,,544
8885,3196,3210,691,1,0,9/13/2024,,,,544
8886,3196,3210,692,1,0,9/13/2024,,,,544
8887,3196,3210,693,1,0,9/13/2024,,,,544
8888,3196,3210,799,1,0,9/13/2024,,,,544
8889,3196,3210,970,1,0,9/13/2024,,,,544
8890,3196,3211,855,1,0,9/13/2024,,,,544
8891,3197,3212,681,1,0,9/13/2024,,,,544
8892,3197,3212,682,1,0,9/13/2024,,,,544
8893,3197,3212,683,1,0,9/13/2024,,,,544
8894,3197,3212,684,1,0,9/13/2024,,,,544
8895,3197,3212,685,1,0,9/13/2024,,,,544
8896,3197,3212,686,1,0,9/13/2024,,,,544
8897,3197,3212,687,1,0,9/13/2024,,,,544
8898,3197,3212,688,1,0,9/13/2024,,,,544
8899,3197,3212,689,1,0,9/13/2024,,,,544
8900,3197,3212,690,1,0,9/13/2024,,,,544
8901,3197,3212,691,1,0,9/13/2024,,,,544
8902,3197,3212,692,1,0,9/13/2024,,,,544
8903,3197,3212,693,1,0,9/13/2024,,,,544
8904,3197,3212,890,1,0,9/13/2024,,,,544
8905,3197,3212,906,1,0,9/13/2024,,,,544
8906,3197,3212,950,1,0,9/13/2024,,,,544
8907,3197,3212,1007,1,0,9/13/2024,,,,544
8908,3197,3213,681,1,0,9/13/2024,,,,544
8909,3197,3213,682,1,0,9/13/2024,,,,544
8910,3197,3213,683,1,0,9/13/2024,,,,544
8911,3197,3213,684,1,0,9/13/2024,,,,544
8912,3197,3213,685,1,0,9/13/2024,,,,544
8913,3197,3213,686,1,0,9/13/2024,,,,544
8914,3197,3213,687,1,0,9/13/2024,,,,544
8915,3197,3213,688,1,0,9/13/2024,,,,544
8916,3197,3213,689,1,0,9/13/2024,,,,544
8917,3197,3213,690,1,0,9/13/2024,,,,544
8918,3197,3213,691,1,0,9/13/2024,,,,544
8919,3197,3213,692,1,0,9/13/2024,,,,544
8920,3197,3213,693,1,0,9/13/2024,,,,544
8921,3197,3213,694,1,0,9/13/2024,,,,544
8922,3197,3213,695,1,0,9/13/2024,,,,544
8923,3197,3214,681,1,0,9/13/2024,,,,544
8924,3197,3214,682,1,0,9/13/2024,,,,544
8925,3197,3214,683,1,0,9/13/2024,,,,544
8926,3197,3214,684,1,0,9/13/2024,,,,544
8927,3197,3214,685,1,0,9/13/2024,,,,544
8928,3197,3214,686,1,0,9/13/2024,,,,544
8929,3197,3214,687,1,0,9/13/2024,,,,544
8930,3197,3214,688,1,0,9/13/2024,,,,544
8931,3197,3214,689,1,0,9/13/2024,,,,544
8932,3197,3214,690,1,0,9/13/2024,,,,544
8933,3197,3214,691,1,0,9/13/2024,,,,544
8934,3197,3214,692,1,0,9/13/2024,,,,544
8935,3197,3214,693,1,0,9/13/2024,,,,544
8936,3197,3214,998,1,0,9/13/2024,,,,544
8937,3197,3215,681,1,0,9/13/2024,,,,544
8938,3197,3215,682,1,0,9/13/2024,,,,544
8939,3197,3215,683,1,0,9/13/2024,,,,544
8940,3197,3215,684,1,0,9/13/2024,,,,544
8941,3197,3215,685,1,0,9/13/2024,,,,544
8942,3197,3215,686,1,0,9/13/2024,,,,544
8943,3197,3215,687,1,0,9/13/2024,,,,544
8944,3197,3215,688,1,0,9/13/2024,,,,544
8945,3197,3215,689,1,0,9/13/2024,,,,544
8946,3197,3215,690,1,0,9/13/2024,,,,544
8947,3197,3215,691,1,0,9/13/2024,,,,544
8948,3197,3215,692,1,0,9/13/2024,,,,544
8949,3197,3215,693,1,0,9/13/2024,,,,544
8950,3197,3215,694,1,0,9/13/2024,,,,544
8951,3197,3215,695,1,0,9/13/2024,,,,544
8952,3197,3215,696,1,0,9/13/2024,,,,544
8953,3197,3215,697,1,0,9/13/2024,,,,544
8954,3197,3215,698,1,0,9/13/2024,,,,544
8955,3197,3215,699,1,0,9/13/2024,,,,544
8956,3197,3215,700,1,0,9/13/2024,,,,544
8957,3197,3215,701,1,0,9/13/2024,,,,544
8958,3197,3215,702,1,0,9/13/2024,,,,544
8959,3197,3215,703,1,0,9/13/2024,,,,544
8960,3197,3215,704,1,0,9/13/2024,,,,544
8961,3197,3215,705,1,0,9/13/2024,,,,544
8962,3197,3215,721,1,0,9/13/2024,,,,544
8963,3197,3215,937,1,0,9/13/2024,,,,544
8964,3197,3215,945,1,0,9/13/2024,,,,544
8965,3197,3215,948,1,0,9/13/2024,,,,544
8966,3197,3215,955,1,0,9/13/2024,,,,544
8967,3197,3215,969,1,0,9/13/2024,,,,544
8968,3197,3215,971,1,0,9/13/2024,,,,544
8969,3197,3215,975,1,0,9/13/2024,,,,544
8970,3197,3215,981,1,0,9/13/2024,,,,544
8971,3197,3215,1009,1,0,9/13/2024,,,,544
8972,3197,3216,681,1,0,9/13/2024,,,,544
8973,3197,3216,682,1,0,9/13/2024,,,,544
8974,3197,3216,683,1,0,9/13/2024,,,,544
8975,3197,3216,684,1,0,9/13/2024,,,,544
8976,3197,3216,685,1,0,9/13/2024,,,,544
8977,3197,3216,686,1,0,9/13/2024,,,,544
8978,3197,3216,687,1,0,9/13/2024,,,,544
8979,3197,3216,688,1,0,9/13/2024,,,,544
8980,3197,3216,689,1,0,9/13/2024,,,,544
8981,3197,3216,690,1,0,9/13/2024,,,,544
8982,3197,3216,691,1,0,9/13/2024,,,,544
8983,3197,3216,692,1,0,9/13/2024,,,,544
8984,3197,3216,693,1,0,9/13/2024,,,,544
8985,3197,3217,681,1,0,9/13/2024,,,,544
8986,3197,3217,682,1,0,9/13/2024,,,,544
8987,3197,3217,683,1,0,9/13/2024,,,,544
8988,3197,3217,684,1,0,9/13/2024,,,,544
8989,3197,3217,685,1,0,9/13/2024,,,,544
8990,3197,3217,686,1,0,9/13/2024,,,,544
8991,3197,3217,687,1,0,9/13/2024,,,,544
8992,3197,3217,688,1,0,9/13/2024,,,,544
8993,3197,3217,689,1,0,9/13/2024,,,,544
8994,3197,3217,690,1,0,9/13/2024,,,,544
8995,3197,3217,691,1,0,9/13/2024,,,,544
8996,3197,3217,692,1,0,9/13/2024,,,,544
8997,3197,3217,693,1,0,9/13/2024,,,,544
8998,3197,3217,694,1,0,9/13/2024,,,,544
8999,3197,3217,695,1,0,9/13/2024,,,,544
9000,3197,3218,681,1,0,9/13/2024,,,,544
9001,3197,3218,682,1,0,9/13/2024,,,,544
9002,3197,3218,683,1,0,9/13/2024,,,,544
9003,3197,3218,684,1,0,9/13/2024,,,,544
9004,3197,3218,685,1,0,9/13/2024,,,,544
9005,3197,3218,686,1,0,9/13/2024,,,,544
9006,3197,3218,687,1,0,9/13/2024,,,,544
9007,3197,3218,688,1,0,9/13/2024,,,,544
9008,3197,3218,689,1,0,9/13/2024,,,,544
9009,3197,3218,690,1,0,9/13/2024,,,,544
9010,3197,3218,691,1,0,9/13/2024,,,,544
9011,3197,3218,692,1,0,9/13/2024,,,,544
9012,3197,3218,693,1,0,9/13/2024,,,,544
9013,3197,3218,694,1,0,9/13/2024,,,,544
9014,3197,3218,695,1,0,9/13/2024,,,,544
9015,3197,3218,696,1,0,9/13/2024,,,,544
9016,3197,3218,697,1,0,9/13/2024,,,,544
9017,3197,3218,780,1,0,9/13/2024,,,,544
9018,3198,3219,681,1,0,9/13/2024,,,,544
9019,3198,3219,682,1,0,9/13/2024,,,,544
9020,3198,3219,683,1,0,9/13/2024,,,,544
9021,3198,3219,684,1,0,9/13/2024,,,,544
9022,3198,3219,685,1,0,9/13/2024,,,,544
9023,3198,3219,686,1,0,9/13/2024,,,,544
9024,3198,3219,687,1,0,9/13/2024,,,,544
9025,3198,3219,688,1,0,9/13/2024,,,,544
9026,3198,3219,689,1,0,9/13/2024,,,,544
9027,3198,3219,690,1,0,9/13/2024,,,,544
9028,3198,3219,691,1,0,9/13/2024,,,,544
9029,3198,3219,692,1,0,9/13/2024,,,,544
9030,3198,3219,693,1,0,9/13/2024,,,,544
9031,3198,3219,694,1,0,9/13/2024,,,,544
9032,3198,3219,695,1,0,9/13/2024,,,,544
9033,3198,3219,696,1,0,9/13/2024,,,,544
9034,3198,3219,697,1,0,9/13/2024,,,,544
9035,3198,3219,698,1,0,9/13/2024,,,,544
9036,3198,3219,699,1,0,9/13/2024,,,,544
9037,3198,3219,700,1,0,9/13/2024,,,,544
9038,3198,3219,701,1,0,9/13/2024,,,,544
9039,3198,3219,702,1,0,9/13/2024,,,,544
9040,3198,3219,703,1,0,9/13/2024,,,,544
9041,3198,3219,704,1,0,9/13/2024,,,,544
9042,3198,3219,705,1,0,9/13/2024,,,,544
9043,3198,3219,706,1,0,9/13/2024,,,,544
9044,3198,3219,707,1,0,9/13/2024,,,,544
9045,3198,3219,708,1,0,9/13/2024,,,,544
9046,3198,3219,709,1,0,9/13/2024,,,,544
9047,3198,3219,710,1,0,9/13/2024,,,,544
9048,3198,3219,711,1,0,9/13/2024,,,,544
9049,3198,3219,712,1,0,9/13/2024,,,,544
9050,3198,3219,721,1,0,9/13/2024,,,,544
9051,3198,3219,876,1,0,9/13/2024,,,,544
9052,3198,3219,892,1,0,9/13/2024,,,,544
9053,3198,3219,899,1,0,9/13/2024,,,,544
9054,3198,3220,681,1,0,9/13/2024,,,,544
9055,3198,3220,682,1,0,9/13/2024,,,,544
9056,3198,3220,683,1,0,9/13/2024,,,,544
9057,3198,3220,684,1,0,9/13/2024,,,,544
9058,3198,3220,685,1,0,9/13/2024,,,,544
9059,3198,3220,686,1,0,9/13/2024,,,,544
9060,3198,3220,687,1,0,9/13/2024,,,,544
9061,3198,3220,688,1,0,9/13/2024,,,,544
9062,3198,3220,689,1,0,9/13/2024,,,,544
9063,3198,3220,690,1,0,9/13/2024,,,,544
9064,3198,3220,691,1,0,9/13/2024,,,,544
9065,3198,3220,692,1,0,9/13/2024,,,,544
9066,3198,3220,693,1,0,9/13/2024,,,,544
9067,3198,3220,694,1,0,9/13/2024,,,,544
9068,3198,3220,695,1,0,9/13/2024,,,,544
9069,3198,3220,696,1,0,9/13/2024,,,,544
9070,3198,3220,697,1,0,9/13/2024,,,,544
9071,3198,3220,745,1,0,9/13/2024,,,,544
9072,3198,3220,865,1,0,9/13/2024,,,,544
9073,3199,3221,681,1,0,9/13/2024,,,,544
9074,3199,3221,682,1,0,9/13/2024,,,,544
9075,3199,3221,683,1,0,9/13/2024,,,,544
9076,3199,3221,684,1,0,9/13/2024,,,,544
9077,3199,3221,685,1,0,9/13/2024,,,,544
9078,3199,3221,686,1,0,9/13/2024,,,,544
9079,3199,3221,687,1,0,9/13/2024,,,,544
9080,3199,3221,688,1,0,9/13/2024,,,,544
9081,3199,3221,689,1,0,9/13/2024,,,,544
9082,3199,3221,690,1,0,9/13/2024,,,,544
9083,3199,3221,691,1,0,9/13/2024,,,,544
9084,3199,3221,692,1,0,9/13/2024,,,,544
9085,3199,3221,693,1,0,9/13/2024,,,,544
9086,3199,3221,694,1,0,9/13/2024,,,,544
9087,3199,3221,695,1,0,9/13/2024,,,,544
9088,3199,3221,696,1,0,9/13/2024,,,,544
9089,3199,3221,697,1,0,9/13/2024,,,,544
9090,3199,3221,698,1,0,9/13/2024,,,,544
9091,3199,3221,699,1,0,9/13/2024,,,,544
9092,3199,3221,700,1,0,9/13/2024,,,,544
9093,3199,3221,701,1,0,9/13/2024,,,,544
9094,3199,3221,702,1,0,9/13/2024,,,,544
9095,3199,3221,703,1,0,9/13/2024,,,,544
9096,3199,3222,681,1,0,9/13/2024,,,,544
9097,3199,3222,682,1,0,9/13/2024,,,,544
9098,3199,3222,683,1,0,9/13/2024,,,,544
9099,3199,3222,684,1,0,9/13/2024,,,,544
9100,3199,3222,685,1,0,9/13/2024,,,,544
9101,3199,3222,686,1,0,9/13/2024,,,,544
9102,3199,3222,687,1,0,9/13/2024,,,,544
9103,3199,3222,688,1,0,9/13/2024,,,,544
9104,3199,3222,689,1,0,9/13/2024,,,,544
9105,3199,3222,690,1,0,9/13/2024,,,,544
9106,3199,3222,691,1,0,9/13/2024,,,,544
9107,3199,3222,692,1,0,9/13/2024,,,,544
9108,3199,3222,693,1,0,9/13/2024,,,,544
9109,3199,3222,694,1,0,9/13/2024,,,,544
9110,3199,3222,695,1,0,9/13/2024,,,,544
9111,3199,3222,721,1,0,9/13/2024,,,,544
9112,3199,3222,856,1,0,9/13/2024,,,,544
9113,3199,3222,985,1,0,9/13/2024,,,,544
9114,3199,3223,681,1,0,9/13/2024,,,,544
9115,3199,3223,682,1,0,9/13/2024,,,,544
9116,3199,3223,683,1,0,9/13/2024,,,,544
9117,3199,3223,684,1,0,9/13/2024,,,,544
9118,3199,3223,685,1,0,9/13/2024,,,,544
9119,3199,3223,686,1,0,9/13/2024,,,,544
9120,3199,3223,687,1,0,9/13/2024,,,,544
9121,3199,3223,688,1,0,9/13/2024,,,,544
9122,3199,3223,689,1,0,9/13/2024,,,,544
9123,3199,3223,690,1,0,9/13/2024,,,,544
9124,3199,3223,691,1,0,9/13/2024,,,,544
9125,3199,3223,692,1,0,9/13/2024,,,,544
9126,3199,3223,693,1,0,9/13/2024,,,,544
9127,3199,3223,694,1,0,9/13/2024,,,,544
9128,3199,3223,695,1,0,9/13/2024,,,,544
9129,3199,3223,696,1,0,9/13/2024,,,,544
9130,3199,3223,697,1,0,9/13/2024,,,,544
9131,3199,3223,698,1,0,9/13/2024,,,,544
9132,3199,3223,699,1,0,9/13/2024,,,,544
9133,3199,3223,700,1,0,9/13/2024,,,,544
9134,3199,3223,721,1,0,9/13/2024,,,,544
9135,3199,3223,809,1,0,9/13/2024,,,,544
9136,3199,3223,873,1,0,9/13/2024,,,,544
9137,3199,3223,923,1,0,9/13/2024,,,,544
9138,3199,3224,681,1,0,9/13/2024,,,,544
9139,3199,3224,682,1,0,9/13/2024,,,,544
9140,3199,3224,683,1,0,9/13/2024,,,,544
9141,3199,3224,684,1,0,9/13/2024,,,,544
9142,3199,3224,685,1,0,9/13/2024,,,,544
9143,3199,3224,686,1,0,9/13/2024,,,,544
9144,3199,3224,687,1,0,9/13/2024,,,,544
9145,3199,3224,688,1,0,9/13/2024,,,,544
9146,3199,3224,689,1,0,9/13/2024,,,,544
9147,3199,3224,690,1,0,9/13/2024,,,,544
9148,3199,3224,691,1,0,9/13/2024,,,,544
9149,3199,3224,692,1,0,9/13/2024,,,,544
9150,3199,3224,693,1,0,9/13/2024,,,,544
9151,3199,3224,917,1,0,9/13/2024,,,,544
9152,3199,3225,681,1,0,9/13/2024,,,,544
9153,3199,3225,682,1,0,9/13/2024,,,,544
9154,3199,3225,683,1,0,9/13/2024,,,,544
9155,3199,3225,684,1,0,9/13/2024,,,,544
9156,3199,3225,685,1,0,9/13/2024,,,,544
9157,3199,3225,686,1,0,9/13/2024,,,,544
9158,3199,3225,687,1,0,9/13/2024,,,,544
9159,3199,3225,688,1,0,9/13/2024,,,,544
9160,3199,3225,689,1,0,9/13/2024,,,,544
9161,3199,3225,690,1,0,9/13/2024,,,,544
9162,3199,3225,691,1,0,9/13/2024,,,,544
9163,3199,3225,692,1,0,9/13/2024,,,,544
9164,3199,3225,693,1,0,9/13/2024,,,,544
9165,3199,3225,694,1,0,9/13/2024,,,,544
9166,3199,3225,695,1,0,9/13/2024,,,,544
9167,3199,3225,721,1,0,9/13/2024,,,,544
9168,3199,3225,853,1,0,9/13/2024,,,,544
9169,3199,3225,858,1,0,9/13/2024,,,,544
9170,3200,3226,681,1,0,9/13/2024,,,,544
9171,3200,3226,682,1,0,9/13/2024,,,,544
9172,3200,3226,683,1,0,9/13/2024,,,,544
9173,3200,3226,684,1,0,9/13/2024,,,,544
9174,3200,3226,685,1,0,9/13/2024,,,,544
9175,3200,3226,686,1,0,9/13/2024,,,,544
9176,3200,3226,687,1,0,9/13/2024,,,,544
9177,3200,3226,688,1,0,9/13/2024,,,,544
9178,3200,3226,689,1,0,9/13/2024,,,,544
9179,3200,3226,690,1,0,9/13/2024,,,,544
9180,3200,3226,691,1,0,9/13/2024,,,,544
9181,3200,3226,692,1,0,9/13/2024,,,,544
9182,3200,3226,693,1,0,9/13/2024,,,,544
9183,3200,3226,694,1,0,9/13/2024,,,,544
9184,3200,3226,695,1,0,9/13/2024,,,,544
9185,3200,3226,696,1,0,9/13/2024,,,,544
9186,3200,3226,697,1,0,9/13/2024,,,,544
9187,3200,3226,698,1,0,9/13/2024,,,,544
9188,3200,3226,699,1,0,9/13/2024,,,,544
9189,3200,3226,700,1,0,9/13/2024,,,,544
9190,3200,3226,701,1,0,9/13/2024,,,,544
9191,3200,3226,702,1,0,9/13/2024,,,,544
9192,3200,3226,703,1,0,9/13/2024,,,,544
9193,3200,3226,739,1,0,9/13/2024,,,,544
9194,3200,3227,681,1,0,9/13/2024,,,,544
9195,3200,3227,682,1,0,9/13/2024,,,,544
9196,3200,3227,683,1,0,9/13/2024,,,,544
9197,3200,3227,684,1,0,9/13/2024,,,,544
9198,3200,3227,685,1,0,9/13/2024,,,,544
9199,3200,3227,686,1,0,9/13/2024,,,,544
9200,3200,3227,687,1,0,9/13/2024,,,,544
9201,3200,3227,688,1,0,9/13/2024,,,,544
9202,3200,3227,689,1,0,9/13/2024,,,,544
9203,3200,3227,690,1,0,9/13/2024,,,,544
9204,3200,3227,691,1,0,9/13/2024,,,,544
9205,3200,3227,692,1,0,9/13/2024,,,,544
9206,3200,3227,693,1,0,9/13/2024,,,,544
9207,3200,3227,816,1,0,9/13/2024,,,,544
9208,3200,3228,681,1,0,9/13/2024,,,,544
9209,3200,3228,682,1,0,9/13/2024,,,,544
9210,3200,3228,683,1,0,9/13/2024,,,,544
9211,3200,3228,684,1,0,9/13/2024,,,,544
9212,3200,3228,685,1,0,9/13/2024,,,,544
9213,3200,3228,686,1,0,9/13/2024,,,,544
9214,3200,3228,687,1,0,9/13/2024,,,,544
9215,3200,3228,688,1,0,9/13/2024,,,,544
9216,3200,3228,689,1,0,9/13/2024,,,,544
9217,3200,3228,690,1,0,9/13/2024,,,,544
9218,3200,3228,691,1,0,9/13/2024,,,,544
9219,3200,3228,692,1,0,9/13/2024,,,,544
9220,3200,3228,693,1,0,9/13/2024,,,,544
9221,3200,3228,694,1,0,9/13/2024,,,,544
9222,3200,3228,695,1,0,9/13/2024,,,,544
9223,3200,3228,696,1,0,9/13/2024,,,,544
9224,3200,3228,697,1,0,9/13/2024,,,,544
9225,3200,3228,698,1,0,9/13/2024,,,,544
9226,3200,3228,699,1,0,9/13/2024,,,,544
9227,3200,3228,700,1,0,9/13/2024,,,,544
9228,3200,3228,701,1,0,9/13/2024,,,,544
9229,3200,3228,702,1,0,9/13/2024,,,,544
9230,3200,3228,703,1,0,9/13/2024,,,,544
9231,3200,3228,704,1,0,9/13/2024,,,,544
9232,3200,3228,705,1,0,9/13/2024,,,,544
9233,3200,3228,706,1,0,9/13/2024,,,,544
9234,3200,3228,707,1,0,9/13/2024,,,,544
9235,3200,3228,708,1,0,9/13/2024,,,,544
9236,3200,3228,709,1,0,9/13/2024,,,,544
9237,3200,3228,710,1,0,9/13/2024,,,,544
9238,3200,3228,711,1,0,9/13/2024,,,,544
9239,3200,3228,721,1,0,9/13/2024,,,,544
9240,3200,3228,996,1,0,9/13/2024,,,,544
9241,3200,3229,681,1,0,9/13/2024,,,,544
9242,3200,3229,682,1,0,9/13/2024,,,,544
9243,3200,3229,683,1,0,9/13/2024,,,,544
9244,3200,3229,684,1,0,9/13/2024,,,,544
9245,3200,3229,685,1,0,9/13/2024,,,,544
9246,3200,3229,686,1,0,9/13/2024,,,,544
9247,3200,3229,687,1,0,9/13/2024,,,,544
9248,3200,3229,688,1,0,9/13/2024,,,,544
9249,3200,3229,689,1,0,9/13/2024,,,,544
9250,3200,3229,690,1,0,9/13/2024,,,,544
9251,3200,3229,691,1,0,9/13/2024,,,,544
9252,3200,3229,692,1,0,9/13/2024,,,,544
9253,3200,3229,693,1,0,9/13/2024,,,,544
9254,3200,3229,896,1,0,9/13/2024,,,,544
9255,3200,3230,681,1,0,9/13/2024,,,,544
9256,3200,3230,682,1,0,9/13/2024,,,,544
9257,3200,3230,683,1,0,9/13/2024,,,,544
9258,3200,3230,684,1,0,9/13/2024,,,,544
9259,3200,3230,685,1,0,9/13/2024,,,,544
9260,3200,3230,686,1,0,9/13/2024,,,,544
9261,3200,3230,687,1,0,9/13/2024,,,,544
9262,3200,3230,688,1,0,9/13/2024,,,,544
9263,3200,3230,689,1,0,9/13/2024,,,,544
9264,3200,3230,690,1,0,9/13/2024,,,,544
9265,3200,3230,691,1,0,9/13/2024,,,,544
9266,3200,3230,692,1,0,9/13/2024,,,,544
9267,3200,3230,693,1,0,9/13/2024,,,,544
9268,3200,3230,694,1,0,9/13/2024,,,,544
9269,3200,3230,695,1,0,9/13/2024,,,,544
9270,3200,3230,696,1,0,9/13/2024,,,,544
9271,3200,3230,697,1,0,9/13/2024,,,,544
9272,3201,3231,681,1,0,9/13/2024,,,,544
9273,3201,3231,682,1,0,9/13/2024,,,,544
9274,3201,3231,683,1,0,9/13/2024,,,,544
9275,3201,3231,684,1,0,9/13/2024,,,,544
9276,3201,3231,685,1,0,9/13/2024,,,,544
9277,3201,3231,686,1,0,9/13/2024,,,,544
9278,3201,3231,687,1,0,9/13/2024,,,,544
9279,3201,3231,688,1,0,9/13/2024,,,,544
9280,3201,3231,689,1,0,9/13/2024,,,,544
9281,3201,3231,690,1,0,9/13/2024,,,,544
9282,3201,3231,691,1,0,9/13/2024,,,,544
9283,3201,3231,692,1,0,9/13/2024,,,,544
9284,3201,3231,693,1,0,9/13/2024,,,,544
9285,3201,3231,694,1,0,9/13/2024,,,,544
9286,3201,3231,695,1,0,9/13/2024,,,,544
9287,3201,3231,696,1,0,9/13/2024,,,,544
9288,3201,3231,697,1,0,9/13/2024,,,,544
9289,3201,3231,836,1,0,9/13/2024,,,,544
9290,3201,3231,964,1,0,9/13/2024,,,,544
9291,3201,3232,681,1,0,9/13/2024,,,,544
9292,3201,3232,682,1,0,9/13/2024,,,,544
9293,3201,3232,683,1,0,9/13/2024,,,,544
9294,3201,3232,684,1,0,9/13/2024,,,,544
9295,3201,3232,685,1,0,9/13/2024,,,,544
9296,3201,3232,686,1,0,9/13/2024,,,,544
9297,3201,3232,687,1,0,9/13/2024,,,,544
9298,3201,3232,688,1,0,9/13/2024,,,,544
9299,3201,3232,689,1,0,9/13/2024,,,,544
9300,3201,3232,690,1,0,9/13/2024,,,,544
9301,3201,3232,691,1,0,9/13/2024,,,,544
9302,3201,3232,692,1,0,9/13/2024,,,,544
9303,3201,3232,693,1,0,9/13/2024,,,,544
9304,3201,3232,694,1,0,9/13/2024,,,,544
9305,3201,3232,695,1,0,9/13/2024,,,,544
9306,3201,3232,696,1,0,9/13/2024,,,,544
9307,3201,3232,697,1,0,9/13/2024,,,,544
9308,3201,3232,698,1,0,9/13/2024,,,,544
9309,3201,3232,699,1,0,9/13/2024,,,,544
9310,3201,3232,700,1,0,9/13/2024,,,,544
9311,3201,3232,701,1,0,9/13/2024,,,,544
9312,3201,3232,702,1,0,9/13/2024,,,,544
9313,3201,3232,703,1,0,9/13/2024,,,,544
9314,3201,3232,862,1,0,9/13/2024,,,,544
9315,3201,3233,681,1,0,9/13/2024,,,,544
9316,3201,3233,682,1,0,9/13/2024,,,,544
9317,3201,3233,683,1,0,9/13/2024,,,,544
9318,3201,3233,684,1,0,9/13/2024,,,,544
9319,3201,3233,685,1,0,9/13/2024,,,,544
9320,3201,3233,686,1,0,9/13/2024,,,,544
9321,3201,3233,687,1,0,9/13/2024,,,,544
9322,3201,3233,688,1,0,9/13/2024,,,,544
9323,3201,3233,689,1,0,9/13/2024,,,,544
9324,3201,3233,690,1,0,9/13/2024,,,,544
9325,3201,3233,691,1,0,9/13/2024,,,,544
9326,3201,3233,692,1,0,9/13/2024,,,,544
9327,3201,3233,693,1,0,9/13/2024,,,,544
9328,3201,3233,694,1,0,9/13/2024,,,,544
9329,3201,3233,695,1,0,9/13/2024,,,,544
9330,3201,3233,696,1,0,9/13/2024,,,,544
9331,3201,3233,697,1,0,9/13/2024,,,,544
9332,3201,3233,698,1,0,9/13/2024,,,,544
9333,3201,3233,699,1,0,9/13/2024,,,,544
9334,3201,3233,700,1,0,9/13/2024,,,,544
9335,3201,3233,701,1,0,9/13/2024,,,,544
9336,3201,3233,702,1,0,9/13/2024,,,,544
9337,3201,3233,703,1,0,9/13/2024,,,,544
9338,3201,3233,704,1,0,9/13/2024,,,,544
9339,3201,3233,705,1,0,9/13/2024,,,,544
9340,3201,3233,805,1,0,9/13/2024,,,,544
9341,3201,3233,887,1,0,9/13/2024,,,,544
9342,3201,3233,978,1,0,9/13/2024,,,,544
9343,3201,3233,992,1,0,9/13/2024,,,,544
9344,3201,3234,681,1,0,9/13/2024,,,,544
9345,3201,3234,682,1,0,9/13/2024,,,,544
9346,3201,3234,683,1,0,9/13/2024,,,,544
9347,3201,3234,684,1,0,9/13/2024,,,,544
9348,3201,3234,685,1,0,9/13/2024,,,,544
9349,3201,3234,686,1,0,9/13/2024,,,,544
9350,3201,3234,687,1,0,9/13/2024,,,,544
9351,3201,3234,688,1,0,9/13/2024,,,,544
9352,3201,3234,689,1,0,9/13/2024,,,,544
9353,3201,3234,690,1,0,9/13/2024,,,,544
9354,3201,3234,691,1,0,9/13/2024,,,,544
9355,3201,3234,692,1,0,9/13/2024,,,,544
9356,3201,3234,693,1,0,9/13/2024,,,,544
9357,3201,3234,721,1,0,9/13/2024,,,,544
